date,ibudarhus,utlan_heimila,max_hlutfall,laegstu_vextir,greidd_husaleiga,utborgad,utlan_breyting,utlan_hrodun,d_hus,d_utb,d_leiga
2003-10-01,183.9720196738558,758356.7976697,0.65,0.051,177.8,150579.928,0.049031083139914555,0.02858248816796749,0.017270318321973788,-3.8497610694554485e-4,0.003386004514672747
2003-11-01,185.20392368354382,764643.8720425,0.65,0.051,178.2,163048.20799999998,0.051002364831755465,0.0019712816918409093,0.006696148750619413,0.08280173968472049,0.0022497187851517886
2003-12-01,180.55123910329797,765762.249657,0.65,0.051,180,152232.7,0.04642069949825833,-0.004581665333497131,-0.025121954695710658,-0.06633319146935968,0.010101010101010166
2004-01-01,183.0674429854584,759179.9156955,0.65,0.051,180.2,150899.31946666667,0.030400222705073254,-0.01602047679318508,0.01393623159086066,-0.008758831271686973,0.0011111111111110628
2004-02-01,185.90721708956644,768190.4627992,0.65,0.051,180.2,152116.54666666666,0.03838684737365461,0.007986624668581355,0.01551217440849717,0.008066485682653335,0
2004-03-01,190.27789111390473,772988.9699203,0.65,0.051,186.8,153391.73706666665,0.025522121874514303,-0.012864725499140306,0.023509974990549187,0.008382982837457753,0.03662597114317445
2004-04-01,194.94143978419126,784609.1902576999,0.65,0.051,187.3,154666.92746666668,0.03988781451120227,0.014365692636687966,0.024509146296428197,0.008313292647867954,0.002676659528907832
2004-05-01,195.98628596076472,789394.2303703,0.65,0.051,187.8,163187.51786666666,0.032151120700293356,-0.007736693810908912,0.005359795114523447,0.05508993124490891,0.0026695141484249785
2004-06-01,196.838351352913,801205.7469024,0.65,0.051,188.5,154087.29546666666,0.032714280073748325,5.631593734549689e-4,0.00434757660706353,-0.055765431811000354,0.0037273695420658726
2004-07-01,202.62930028191914,803095.1646597,0.65,0.048,189.3,152812.10506666667,0.028518012020095185,-0.0041962680536531405,0.02941982032060153,-0.008275765994451234,0.004244031830238804
2004-08-01,200.0030225224893,816075.0329406001,0.65,0.045,188.8,154551.00106666668,0.04051813056220821,0.012000118542113025,-0.012960997031406074,0.011379307936641547,-0.002641310089804505
2004-09-01,206.69462995253758,820832.1429577,0.8,0.0435,194.9,157854.90346666667,0.13006281722809399,0.08954468666588578,0.033457531519534234,0.02137742478015281,0.03230932203389836
2004-10-01,209.3198813416652,830788.0716567,0.8,0.043,195.3,163303.44426666666,0.09551081260109862,-0.03455200462699537,0.012701110762918466,0.03451613272913323,0.0020523345305285545
2004-11-01,217.29362714027155,859945.6387062,1,0.0415,195.9,170896.62346666667,0.12463549391840689,0.029124681317308276,0.038093590286300216,0.04649736099626112,0.003072196620583778
2004-12-01,222.69583644727018,864764.8249629,1,0.0415,195.7,162144.18026666666,0.12928630962187704,0.004650815703470146,0.024861333386051454,-0.05121483983975361,-0.0010209290454313846
2005-01-01,234.12714530008142,887549.9943309,1,0.0415,196.1,164747.0232,0.16909045666440958,0.039804147042532545,0.05133148888267591,0.016052644806940464,0.0020439448134901284
