date,ibudarhus,utlan_heimila,max_hlutfall,laegstu_vextir,greidd_husaleiga,utborgad,utlan_breyting,utlan_hrodun,d_hus,d_utb,d_leiga
2005-08-01,280.706902341647,999088.5859482,1,0.0415,200.9,164629.46480000002,0.22426069371113933,0.011018082575799726,0.4035133009556542,0.0652112484796259,0.06408898305084731
2005-09-01,283.256549424315,1027663.4165014,1,0.0415,203.2,173270.0072,0.2519775514618934,0.027716857750754054,0.3704107817864353,0.09765362617695583,0.04258594150846573
2005-10-01,285.5977257417691,1050707.8597578001,1,0.0415,204.6,175268.5,0.2647122600864398,0.012734708624546398,0.364408024269794,0.0732688510463686,0.04761904761904745
2005-11-01,294.41884515103766,1062598.3606984,1,0.0435,205.2,194606.8568,0.235657596097695,-0.02905466398874479,0.3549354807399794,0.13874020944572973,0.04747320061255733
2005-12-01,291.74480599652935,1074034.0937184,1,0.0435,209.2,176855.5384,0.2419955839028003,0.006337987805105305,0.3100595442232641,0.09073010273411386,0.06898313745528872
2006-01-01,293.3030959924206,1085497.7632052,1,0.0445,209.5,182015.38573333333,0.2230271760899818,-0.0189684078128185,0.2527513442172338,0.10481744797518955,0.06833248342682308
2006-02-01,299.1004152144489,1114255.3614250002,1,0.0445,209.9,184255.96573333332,0.23473237847817519,0.011705202388193392,0.2172414172630026,0.08549801001656121,0.06873727087576365
2006-03-01,304.2389277973801,1150848.2820182,1,0.044,212,184674.20733333332,0.25674709803907514,0.022014719560899954,0.20927250862216562,0.09174249438804605,0.07124810510358759
2006-04-01,307.6978039115135,1193416.0902483999,1,0.046,213.5,185988.68093333335,0.2730829832658628,0.01633588522678764,0.1770279192510602,0.08686137149115569,0.07502517623363558
2006-05-01,307.1468061023053,1206340.77134,1,0.046,214.6,186705.66653333334,0.26815068538146214,-0.004932297884400638,0.1318977413508442,0.08047402287414407,0.08002013085052839
2006-06-01,308.9631053688274,1230830.0066421,1,0.046,217.8,178609.70413333335,0.2741140635768391,0.005963378195376956,0.13090448524460996,0.07456059232831569,0.08791208791208804
2006-07-01,303.5984258148665,1242967.675125,1,0.047,218.6,183060.98973333335,0.27569005035066096,0.0015759867738218691,0.07494285463197303,0.11935120160884516,0.08918784255107126
2006-08-01,311.005371410605,1247923.3993369,1,0.047,219.2,185570.43933333334,0.24906181182376308,-0.026628238526897885,0.1079363165501428,0.12720064758014882,0.09109009457441508
2006-09-01,313.05415525340504,1263452.789805,1,0.047,222.5,193337.78333333333,0.22944221767310413,-0.019619594150658948,0.10519652904637211,0.11581794482278607,0.09498031496063009
2006-10-01,306.14584225518644,1277461.5358761998,1,0.047,223.1,194174.26653333334,0.21581039297704407,-0.013631824696060058,0.07194775959804534,0.10786745212821103,0.09042033235581615
2006-11-01,308.4274648689788,1289822.1577712,1,0.047,223.4,209051.71773333335,0.21383789536759257,-0.0019724976094515068,0.04758058102821061,0.07422585807538384,0.08869395711500982
2006-12-01,306.3051995255477,1317149.3853783999,1,0.047,227.4,198535.92893333334,0.22635714553372654,0.012519250166133977,0.049907978581773316,0.12258813452761719,0.08699808795411101
2007-01-01,313.4001252667635,1327954.3459128002,1,0.047,230.4,206449.60319999998,0.22335981788823522,-0.002997327645491321,0.06851966293210299,0.13424259365889357,0.09976133651551322
2007-02-01,314.1882795685105,1321397.9541436,1,0.047,230.8,208275.3672,0.18590226252417485,-0.03745755536406037,0.05044414379446405,0.13035888076171753,0.09957122439256794
2007-03-01,321.8138532567938,1364064.3747861,1,0.0475,236.1,209614.2608,0.18526863714302166,-6.336253811531911e-4,0.05776685313300334,0.13504892657614254,0.11367924528301887
2007-04-01,324.04276138846797,1362077.6089507001,1,0.0475,238,213752.6592,0.14132666727092213,-0.04394196987209953,0.053120162929907844,0.14927778468743758,0.11475409836065564
2007-05-01,335.67968769132756,1379008.2195747,1,0.0465,238.7,211257.4484,0.1431332276392363,0.0018065603683141696,0.09289655963252463,0.13149992885879191,0.11230195712954338
2007-06-01,337.39791726192107,1401951.7589423,1,0.047,241.1,202554.64,0.1390295584091643,-0.0041036692300719935,0.09203303371497817,0.1340629053883411,0.10697887970615239
2007-07-01,342.1,1421067.1598097114,1,0.048,241.7,203406.66319999998,0.1432856929821611,0.004256134572996784,0.12681743682232294,0.11114150260142464,0.10567246111619388
2007-08-01,344.7029928323787,1446005.3354894824,1,0.0485,242,206023.59159999999,0.1587292427226188,0.015443549740457696,0.10835060908734073,0.11021772832001231,0.10401459854014594
